1.0000e+00 1.0296e+00 1.0600e+00 1.0914e+00 1.1237e+00 1.1569e+00 1.1911e+00 1.2263e+00 1.2626e+00 1.2999e+00 1.3384e+00 1.3780e+00 1.4187e+00 1.4607e+00 1.5039e+00 1.5484e+00 1.5942e+00 1.6413e+00 1.6898e+00 1.7398e+00 1.7913e+00 1.8443e+00 1.8988e+00 1.9550e+00 2.0128e+00 2.0723e+00 2.1336e+00 2.1967e+00 2.2617e+00 2.3286e+00 2.3974e+00 2.4683e+00 2.5413e+00 2.6165e+00 2.6939e+00 2.7736e+00 2.8556e+00 2.9400e+00 3.0270e+00 3.1165e+00 3.2087e+00 3.3036e+00 3.4013e+00 3.5019e+00 3.6055e+00 3.7121e+00 3.8219e+00 3.9349e+00 4.0513e+00 4.1711e+00 4.2945e+00 4.4215e+00 4.5523e+00 4.6869e+00 4.8255e+00 4.9682e+00 5.1152e+00 5.2665e+00 5.4222e+00 5.5826e+00 5.7477e+00 5.9177e+00 6.0927e+00 6.2729e+00 6.4584e+00 6.6494e+00 6.8461e+00 7.0486e+00 7.2570e+00 7.4717e+00 7.6926e+00 7.9202e+00 8.1544e+00 8.3956e+00 8.6439e+00 8.8995e+00 9.1627e+00 9.4337e+00 9.7127e+00 1.0000e+01 
# nu0[betaPara,Taniso]
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4379e-02 1.0186e-01 1.0927e-01 1.1653e-01 1.2364e-01 1.3056e-01 1.3730e-01 1.4383e-01 1.5014e-01 1.5622e-01 1.6205e-01 1.6762e-01 1.7292e-01 1.7794e-01 1.8268e-01 1.8712e-01 1.9126e-01 1.9511e-01 1.9867e-01 2.0195e-01 2.0496e-01 2.0772e-01 2.1026e-01 2.1261e-01 2.1475e-01 2.1662e-01 2.1815e-01 2.1925e-01 2.1985e-01 2.1983e-01 2.1909e-01 2.1748e-01 2.1487e-01 2.1109e-01 2.0594e-01 1.9924e-01 1.9074e-01 1.8018e-01 1.6727e-01 1.5170e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4333e-02 1.0199e-01 1.0965e-01 1.1721e-01 1.2460e-01 1.3181e-01 1.3881e-01 1.4560e-01 1.5216e-01 1.5847e-01 1.6452e-01 1.7029e-01 1.7577e-01 1.8095e-01 1.8583e-01 1.9038e-01 1.9461e-01 1.9852e-01 2.0211e-01 2.0538e-01 2.0835e-01 2.1103e-01 2.1344e-01 2.1563e-01 2.1761e-01 2.1939e-01 2.2089e-01 2.2206e-01 2.2281e-01 2.2305e-01 2.2270e-01 2.2163e-01 2.1973e-01 2.1684e-01 2.1282e-01 2.0748e-01 2.0062e-01 1.9202e-01 1.8144e-01 1.6858e-01 1.5315e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.4187e-02 1.0197e-01 1.0980e-01 1.1761e-01 1.2531e-01 1.3281e-01 1.4011e-01 1.4719e-01 1.5402e-01 1.6060e-01 1.6690e-01 1.7292e-01 1.7863e-01 1.8403e-01 1.8909e-01 1.9382e-01 1.9820e-01 2.0223e-01 2.0591e-01 2.0924e-01 2.1223e-01 2.1489e-01 2.1725e-01 2.1932e-01 2.2115e-01 2.2277e-01 2.2417e-01 2.2530e-01 2.2609e-01 2.2647e-01 2.2635e-01 2.2564e-01 2.2423e-01 2.2201e-01 2.1883e-01 2.1455e-01 2.0900e-01 2.0199e-01 1.9330e-01 1.8270e-01 1.6992e-01 1.5468e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.3928e-02 1.0177e-01 1.0972e-01 1.1771e-01 1.2565e-01 1.3346e-01 1.4106e-01 1.4844e-01 1.5557e-01 1.6244e-01 1.6903e-01 1.7532e-01 1.8130e-01 1.8695e-01 1.9226e-01 1.9721e-01 2.0180e-01 2.0602e-01 2.0986e-01 2.1332e-01 2.1641e-01 2.1913e-01 2.2150e-01 2.2354e-01 2.2528e-01 2.2676e-01 2.2802e-01 2.2905e-01 2.2980e-01 2.3020e-01 2.3019e-01 2.2969e-01 2.2861e-01 2.2684e-01 2.2428e-01 2.2080e-01 2.1625e-01 2.1048e-01 2.0331e-01 1.9453e-01 1.8394e-01 1.7128e-01 1.5628e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.3542e-02 1.0140e-01 1.0941e-01 1.1750e-01 1.2561e-01 1.3365e-01 1.4155e-01 1.4922e-01 1.5666e-01 1.6383e-01 1.7072e-01 1.7731e-01 1.8358e-01 1.8952e-01 1.9512e-01 2.0034e-01 2.0519e-01 2.0965e-01 2.1371e-01 2.1738e-01 2.2064e-01 2.2350e-01 2.2598e-01 2.2808e-01 2.2982e-01 2.3125e-01 2.3239e-01 2.3329e-01 2.3395e-01 2.3432e-01 2.3433e-01 2.3393e-01 2.3304e-01 2.3157e-01 2.2943e-01 2.2651e-01 2.2271e-01 2.1788e-01 2.1188e-01 2.0455e-01 1.9570e-01 1.8514e-01 1.7262e-01 1.5792e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.3012e-02 1.0085e-01 1.0886e-01 1.1699e-01 1.2519e-01 1.3339e-01 1.4151e-01 1.4946e-01 1.5718e-01 1.6465e-01 1.7184e-01 1.7874e-01 1.8533e-01 1.9158e-01 1.9748e-01 2.0301e-01 2.0816e-01 2.1291e-01 2.1725e-01 2.2118e-01 2.2468e-01 2.2776e-01 2.3042e-01 2.3267e-01 2.3452e-01 2.3599e-01 2.3712e-01 2.3795e-01 2.3851e-01 2.3881e-01 2.3880e-01 2.3843e-01 2.3763e-01 2.3633e-01 2.3447e-01 2.3194e-01 2.2867e-01 2.2453e-01 2.1941e-01 2.1318e-01 2.0569e-01 1.9678e-01 1.8626e-01 1.7393e-01 1.5957e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.2311e-02 1.0010e-01 1.0808e-01 1.1620e-01 1.2443e-01 1.3271e-01 1.4097e-01 1.4913e-01 1.5712e-01 1.6487e-01 1.7235e-01 1.7955e-01 1.8644e-01 1.9301e-01 1.9922e-01 2.0508e-01 2.1055e-01 2.1563e-01 2.2029e-01 2.2453e-01 2.2833e-01 2.3169e-01 2.3461e-01 2.3709e-01 2.3913e-01 2.4076e-01 2.4198e-01 2.4284e-01 2.4337e-01 2.4361e-01 2.4356e-01 2.4319e-01 2.4243e-01 2.4123e-01 2.3954e-01 2.3727e-01 2.3436e-01 2.3071e-01 2.2624e-01 2.2083e-01 2.1437e-01 2.0672e-01 1.9776e-01 1.8730e-01 1.7518e-01 1.6121e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.1387e-02 9.9128e-02 1.0706e-01 1.1516e-01 1.2338e-01 1.3169e-01 1.4002e-01 1.4832e-01 1.5651e-01 1.6452e-01 1.7228e-01 1.7976e-01 1.8695e-01 1.9383e-01 2.0037e-01 2.0655e-01 2.1236e-01 2.1778e-01 2.2278e-01 2.2736e-01 2.3149e-01 2.3518e-01 2.3841e-01 2.4118e-01 2.4349e-01 2.4535e-01 2.4676e-01 2.4775e-01 2.4835e-01 2.4860e-01 2.4853e-01 2.4815e-01 2.4742e-01 2.4629e-01 2.4470e-01 2.4261e-01 2.3995e-01 2.3666e-01 2.3265e-01 2.2784e-01 2.2214e-01 2.1545e-01 2.0765e-01 1.9863e-01 1.8825e-01 1.7636e-01 1.6279e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0112e-02 9.7813e-02 1.0571e-01 1.1377e-01 1.2198e-01 1.3029e-01 1.3866e-01 1.4703e-01 1.5536e-01 1.6357e-01 1.7158e-01 1.7933e-01 1.8681e-01 1.9399e-01 2.0084e-01 2.0736e-01 2.1350e-01 2.1926e-01 2.2462e-01 2.2955e-01 2.3405e-01 2.3809e-01 2.4167e-01 2.4477e-01 2.4740e-01 2.4955e-01 2.5123e-01 2.5245e-01 2.5322e-01 2.5358e-01 2.5356e-01 2.5320e-01 2.5250e-01 2.5142e-01 2.4993e-01 2.4798e-01 2.4551e-01 2.4247e-01 2.3880e-01 2.3444e-01 2.2930e-01 2.2333e-01 2.1641e-01 2.0848e-01 1.9941e-01 1.8910e-01 1.7742e-01 1.6424e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8301e-02 9.5969e-02 1.0383e-01 1.1186e-01 1.2004e-01 1.2833e-01 1.3670e-01 1.4511e-01 1.5352e-01 1.6185e-01 1.7006e-01 1.7807e-01 1.8581e-01 1.9327e-01 2.0043e-01 2.0725e-01 2.1373e-01 2.1983e-01 2.2555e-01 2.3084e-01 2.3571e-01 2.4013e-01 2.4408e-01 2.4756e-01 2.5055e-01 2.5305e-01 2.5506e-01 2.5658e-01 2.5761e-01 2.5819e-01 2.5833e-01 2.5806e-01 2.5743e-01 2.5644e-01 2.5506e-01 2.5323e-01 2.5093e-01 2.4811e-01 2.4472e-01 2.4070e-01 2.3601e-01 2.3058e-01 2.2434e-01 2.1722e-01 2.0915e-01 2.0003e-01 1.8979e-01 1.7832e-01 1.6552e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.5783e-02 9.3418e-02 1.0124e-01 1.0923e-01 1.1736e-01 1.2562e-01 1.3397e-01 1.4238e-01 1.5082e-01 1.5923e-01 1.6755e-01 1.7574e-01 1.8372e-01 1.9144e-01 1.9887e-01 2.0600e-01 2.1279e-01 2.1922e-01 2.2528e-01 2.3094e-01 2.3618e-01 2.4099e-01 2.4534e-01 2.4921e-01 2.5260e-01 2.5549e-01 2.5788e-01 2.5977e-01 2.6115e-01 2.6204e-01 2.6245e-01 2.6240e-01 2.6192e-01 2.6106e-01 2.5982e-01 2.5816e-01 2.5604e-01 2.5343e-01 2.5030e-01 2.4659e-01 2.4227e-01 2.3729e-01 2.3158e-01 2.2511e-01 2.1781e-01 2.0961e-01 2.0046e-01 1.9028e-01 1.7900e-01 1.6654e-01 
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.2425e-02 9.0016e-02 9.7784e-02 1.0571e-01 1.1379e-01 1.2199e-01 1.3030e-01 1.3868e-01 1.4710e-01 1.5552e-01 1.6391e-01 1.7220e-01 1.8035e-01 1.8829e-01 1.9596e-01 2.0335e-01 2.1043e-01 2.1717e-01 2.2356e-01 2.2957e-01 2.3518e-01 2.4037e-01 2.4511e-01 2.4940e-01 2.5321e-01 2.5653e-01 2.5935e-01 2.6165e-01 2.6345e-01 2.6472e-01 2.6550e-01 2.6577e-01 2.6558e-01 2.6494e-01 2.6390e-01 2.6245e-01 2.6056e-01 2.5820e-01 2.5535e-01 2.5195e-01 2.4799e-01 2.4341e-01 2.3817e-01 2.3224e-01 2.2557e-01 2.1811e-01 2.0982e-01 2.0064e-01 1.9052e-01 1.7940e-01 1.6724e-01 
