# Column 1 Step
# Column 2 Simulation time
# Column 3 Time step dt
# Columns 4 to 7: Blocks min max sum average
# Columns 8 to 11: Pressure min max sum average
# Columns 12 to 15: rho min max sum average
# Columns 16 to 19: rho_loss_adjust min max sum average
# Columns 20 to 23: rho_loss_velocity_boundary min max sum average
0	0	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	250978.157981	332570.848354	83142.7120885	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
1	45	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	125489.078991	166285.424177	41571.3560443	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
2	90	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	125489.078991	166285.424177	41571.3560443	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
3	135	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	125489.078991	166285.424177	41571.3560443	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
4	180	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	125489.078991	166285.424177	41571.3560443	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
5	225	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	125489.078991	166285.424177	41571.3560443	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
6	270	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	125489.078991	166285.424177	41571.3560443	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
7	315	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	125489.078991	166285.424177	41571.3560443	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
8	360	45	0	152	190	47.5	0	1.44505971823e-13	2.3188564842e-13	5.79714121049e-14	0	125489.078991	166285.424177	41571.3560443	0	7.58671036314e-08	7.58705634255e-08	1.89676408564e-08	0	2.22507385851e-308	0	0	
